FileName,EggCount,Day,Repeat ,Condition
well_9_2023-12-20_134623_.jpg,3,D3,4,Rap_0.1
well_10_2023-12-20_134629_.jpg,3,D3,4,Rap_0.1
well_11_2023-12-20_134634_.jpg,1,D3,4,Rap_0.1
well_12_2023-12-20_134640_.jpg,14,D3,4,Rap_0.1
well_13_2023-12-20_134645_.jpg,17,D3,4,Rap_0.1
well_14_2023-12-20_134651_.jpg,11,D3,4,Rap_0.1
well_15_2023-12-20_134656_.jpg,0,D3,4,Rap_0.1
well_16_2023-12-20_134702_.jpg,6,D3,4,Rap_0.1
well_2_2023-12-20_183652_.jpg,61,D7,4,Rap_0.1
well_3_2023-12-20_183658_.jpg,42,D7,4,Rap_0.1
well_4_2023-12-20_183703_.jpg,12,D7,4,Rap_0.1
well_5_2023-12-20_183709_.jpg,43,D7,4,Rap_0.1
well_6_2023-12-20_183714_.jpg,46,D7,4,Rap_0.1
well_7_2023-12-20_183720_.jpg,62,D7,4,Rap_0.1
well_9_2023-12-20_183731_.jpg,74,D7,4,Rap_0.1
well_10_2023-12-20_183736_.jpg,7,D7,4,Rap_0.1
well_11_2023-12-20_183742_.jpg,50,D7,4,Rap_0.1
well_12_2023-12-20_183748_.jpg,23,D7,4,Rap_0.1
well_13_2023-12-20_183753_.jpg,61,D7,4,Rap_0.1
well_14_2023-12-20_183759_.jpg,36,D7,4,Rap_0.1
well_15_2023-12-20_183804_.jpg,21,D7,4,Rap_0.1
well_16_2023-12-20_183810_.jpg,20,D7,4,Rap_0.1
well_17_2023-12-15_161327_.jpg,9,D1,4,Rap_10
well_18_2023-12-15_161333_.jpg,17,D1,4,Rap_10
well_19_2023-12-15_161338_.jpg,23,D1,4,Rap_10
well_20_2023-12-15_161344_.jpg,19,D1,4,Rap_10
well_21_2023-12-15_161350_.jpg,9,D1,4,Rap_10
well_22_2023-12-15_161355_.jpg,19,D1,4,Rap_10
well_23_2023-12-15_161401_.jpg,10,D1,4,Rap_10
well_24_2023-12-15_161407_.jpg,11,D1,4,Rap_10
well_25_2023-12-15_161412_.jpg,40,D1,4,Rap_10
well_26_2023-12-15_161418_.jpg,30,D1,4,Rap_10
well_27_2023-12-15_161423_.jpg,4,D1,4,Rap_10
well_28_2023-12-15_161429_.jpg,33,D1,4,Rap_10
well_29_2023-12-15_161434_.jpg,26,D1,4,Rap_10
well_30_2023-12-15_161440_.jpg,7,D1,4,Rap_10
well_31_2023-12-15_161446_.jpg,4,D1,4,Rap_10
well_32_2023-12-15_161451_.jpg,12,D1,4,Rap_10
well_17_2023-12-20_134708_.jpg,1,D3,4,Rap_10
well_18_2023-12-20_134713_.jpg,20,D3,4,Rap_10
well_19_2023-12-20_134719_.jpg,27,D3,4,Rap_10
well_20_2023-12-20_134724_.jpg,11,D3,4,Rap_10
well_21_2023-12-20_134730_.jpg,2,D3,4,Rap_10
well_22_2023-12-20_134735_.jpg,5,D3,4,Rap_10
well_23_2023-12-20_134741_.jpg,11,D3,4,Rap_10
well_24_2023-12-20_134747_.jpg,0,D3,4,Rap_10
well_25_2023-12-20_134752_.jpg,13,D3,4,Rap_10
well_26_2023-12-20_134758_.jpg,7,D3,4,Rap_10
well_27_2023-12-20_134803_.jpg,21,D3,4,Rap_10
well_28_2023-12-20_134809_.jpg,42,D3,4,Rap_10
well_29_2023-12-20_134814_.jpg,3,D3,4,Rap_10
well_30_2023-12-20_134820_.jpg,8,D3,4,Rap_10
well_31_2023-12-20_134826_.jpg,24,D3,4,Rap_10
well_32_2023-12-20_134831_.jpg,29,D3,4,Rap_10
well_17_2023-12-20_183815_.jpg,1,D7,4,Rap_10
well_18_2023-12-20_183821_.jpg,31,D7,4,Rap_10
well_19_2023-12-20_183826_.jpg,40,D7,4,Rap_10
well_20_2023-12-20_183832_.jpg,17,D7,4,Rap_10
well_21_2023-12-20_183838_.jpg,1,D7,4,Rap_10
well_22_2023-12-20_183843_.jpg,7,D7,4,Rap_10
well_23_2023-12-20_183849_.jpg,6,D7,4,Rap_10
well_24_2023-12-20_183854_.jpg,0,D7,4,Rap_10
well_25_2023-12-20_183900_.jpg,7,D7,4,Rap_10
well_26_2023-12-20_183905_.jpg,21,D7,4,Rap_10
well_27_2023-12-20_183911_.jpg,3,D7,4,Rap_10
well_28_2023-12-20_183917_.jpg,27,D7,4,Rap_10
well_29_2023-12-20_183922_.jpg,1,D7,4,Rap_10
well_30_2023-12-20_183928_.jpg,2,D7,4,Rap_10
well_31_2023-12-20_183933_.jpg,4,D7,4,Rap_10
well_32_2023-12-20_183939_.jpg,15,D7,4,Rap_10
well_33_2023-12-15_161457_.jpg,4,D1,4,Rap_25
well_34_2023-12-15_161502_.jpg,7,D1,4,Rap_25
well_35_2023-12-15_161508_.jpg,22,D1,4,Rap_25
well_36_2023-12-15_161514_.jpg,16,D1,4,Rap_25
well_37_2023-12-15_161519_.jpg,1,D1,4,Rap_25
well_38_2023-12-15_161525_.jpg,14,D1,4,Rap_25
well_39_2023-12-15_161530_.jpg,9,D1,4,Rap_25
